title,brand,model,transmission,fuel_type,price,year_of_manufacture,energy_capacity,kilometers_run,car_age,mileage_per_year,brand_frequency,model_frequency,price_band
Toyota Hiace Super GL Dark Prime2 2020,Toyota,Hiace,Automatic,Petrol,4490000,2020,2000.0,48000,6,8000.0,0.8884228187919463,0.09429530201342282,Luxury
Toyota Hiace DX White Single AC 2020,Toyota,Hiace,Automatic,Petrol,3100000,2020,2000.0,172000,6,28666.666666666668,0.8884228187919463,0.09429530201342282,Medium
Toyota Noah Non hybrid 2021,Toyota,Noah,Automatic,"Petrol, Octane",3630000,2021,2000.0,65608,5,13121.6,0.8884228187919463,0.10671140939597315,High
Toyota Corolla Cross Z LEATHER 4.5 POINT 2022,Toyota,Corolla Cross,Automatic,Hybrid,4550000,2022,1800.0,79351,4,19837.75,0.8884228187919463,0.07097315436241611,Luxury
Toyota Esquire XI 2020,Toyota,Esquire,Automatic,Octane,4000000,2020,2000.0,162000,6,27000.0,0.8884228187919463,0.05855704697986577,High
Toyota Esquire GI HYBRI PUSH 2DR PW 2020,Toyota,Esquire,Automatic,"Petrol, Hybrid, Octane",3600000,2020,1800.0,68235,6,11372.5,0.8884228187919463,0.05855704697986577,High
Toyota Harrier Z Leather non hybrid 2020,Toyota,Harrier,Automatic,Octane,8050000,2020,2000.0,27000,6,4500.0,0.8884228187919463,0.03976510067114094,Luxury
Toyota Land Cruiser Prado TX 2018,Toyota,Land Cruiser,Automatic,Octane,11700000,2018,2700.0,38963,8,4870.375,0.8884228187919463,0.008557046979865772,Luxury
Toyota Fielder Hybrid 2016,Toyota,Fielder,Automatic,"Hybrid, Octane",1745000,2016,1500.0,81000,10,8100.0,0.8884228187919463,0.057885906040268456,Low
Toyota Esquire GI PREMIUM NON-HY 2021,Toyota,Esquire,Automatic,"Petrol, Octane",3820000,2021,2000.0,36824,5,7364.8,0.8884228187919463,0.05855704697986577,High
Toyota Fielder Non Hybrid Ex 2020,Toyota,Fielder,Automatic,Octane,2620000,2020,1500.0,80632,6,13438.666666666666,0.8884228187919463,0.057885906040268456,Medium
Toyota Corolla WXB 2020 Hybrid,Toyota,Corolla,Automatic,"Hybrid, Octane",3020000,2020,1800.0,50802,6,8467.0,0.8884228187919463,0.04848993288590604,Medium
Toyota Axio Non Hybrid 2020,Toyota,Axio,Automatic,Octane,2590000,2020,1500.0,96000,6,16000.0,0.8884228187919463,0.10939597315436242,Medium
Toyota C-HR 2020 Hybrid,Toyota,C-HR,Automatic,"Hybrid, Octane",3350000,2020,1800.0,45600,6,7600.0,0.8884228187919463,0.027181208053691275,Medium
Toyota Prius Hybrid 2020,Toyota,Prius,Automatic,"Hybrid, Octane",3050000,2020,1800.0,50632,6,8438.666666666666,0.8884228187919463,0.029865771812080538,Medium
Toyota Hiace Super GL 2020,Toyota,Hiace,Automatic,"Petrol, Octane",4180000,2020,2000.0,104000,6,17333.333333333332,0.8884228187919463,0.09429530201342282,High
Toyota Hiace Super GL 2020,Toyota,Hiace,Automatic,"Petrol, Octane",4150000,2020,2000.0,104000,6,17333.333333333332,0.8884228187919463,0.09429530201342282,High
Toyota Premio Non Hybrid 2020,Toyota,Premio,Automatic,Octane,3950000,2020,1500.0,60944,6,10157.333333333334,0.8884228187919463,0.05285234899328859,High
Toyota Noah Non Hybrid 2020,Toyota,Noah,Automatic,Octane,3550000,2020,2000.0,88000,6,14666.666666666666,0.8884228187919463,0.10671140939597315,High
Toyota Hiace DX 2020,Toyota,Hiace,Automatic,"Petrol, Octane",3050000,2020,2000.0,96000,6,16000.0,0.8884228187919463,0.09429530201342282,Medium
Toyota Hiace DX 2020,Toyota,Hiace,Automatic,"Petrol, Octane",3050000,2020,2000.0,90478,6,15079.666666666666,0.8884228187919463,0.09429530201342282,Medium
Toyota Aqua Hybrid 2020,Toyota,Aqua,Automatic,"Hybrid, Octane",1820000,2020,1500.0,93652,6,15608.666666666666,0.8884228187919463,0.015771812080536914,Low
Toyota Hiace GL 2020,Toyota,Hiace,Automatic,"Petrol, Octane",3380000,2020,2000.0,85400,6,14233.333333333334,0.8884228187919463,0.09429530201342282,Medium
Toyota Hiace Super GL 2020,Toyota,Hiace,Automatic,"Petrol, Octane",4060000,2020,2000.0,105000,6,17500.0,0.8884228187919463,0.09429530201342282,High
Toyota Noah S-Z New shape hybrid 2022,Toyota,Noah,Automatic,"Petrol, Hybrid, Octane",5050000,2022,1800.0,23000,4,5750.0,0.8884228187919463,0.10671140939597315,Luxury
Toyota Prius HYBRIDPKG.S MICABLUE 2021,Toyota,Prius,Automatic,"Petrol, Hybrid, Octane",3300000,2021,1800.0,29234,5,5846.8,0.8884228187919463,0.029865771812080538,Medium
Toyota Noah Si WXB Hybrid Bodykt 2020,Toyota,Noah,Automatic,"Petrol, Hybrid, Octane",3700000,2020,1800.0,10100,6,1683.3333333333333,0.8884228187919463,0.10671140939597315,High
Toyota Hiace SUPER GL 4.0 BLACK 2022,Toyota,Hiace,Automatic,Octane,4920000,2022,2000.0,34907,4,8726.75,0.8884228187919463,0.09429530201342282,Luxury
Toyota Axio Hybrid EX 2020,Toyota,Axio,Automatic,Hybrid,2250000,2020,1500.0,68553,6,11425.5,0.8884228187919463,0.10939597315436242,Low
Toyota Corolla WXB METALIC BLACK 2020,Toyota,Corolla,Automatic,Hybrid,3250000,2020,1800.0,40351,6,6725.166666666667,0.8884228187919463,0.04848993288590604,Medium
Toyota Premio F-EX 2020,Toyota,Premio,Automatic,Petrol,4150000,2020,1500.0,26000,6,4333.333333333333,0.8884228187919463,0.05285234899328859,High
Toyota Premio F-EX Mica-Blue 4.5 2020,Toyota,Premio,Automatic,"Petrol, Octane",4800000,2020,1500.0,32125,6,5354.166666666667,0.8884228187919463,0.05285234899328859,Luxury
Toyota Corolla Cross Z Black Full Option 2021,Toyota,Corolla Cross,Automatic,Hybrid,4730000,2021,1800.0,29000,5,5800.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Premio FL Black 343900 km 2020,Toyota,Premio,Automatic,Petrol,4280000,2020,1500.0,43900,6,7316.666666666667,0.8884228187919463,0.05285234899328859,High
Honda Vezel Z PLAY 2024,Honda,Vezel,Automatic,"Petrol, Hybrid, Octane",5900000,2024,1500.0,13000,2,6500.0,0.0424496644295302,0.006711409395973154,Luxury
Toyota Harrier Premium Non Hybrid 2020,Toyota,Harrier,Automatic,"Petrol, Octane",7000000,2020,2000.0,21159,6,3526.5,0.8884228187919463,0.03976510067114094,Luxury
Toyota Axio EX HYBRID PUSH GP-4 2020,Toyota,Axio,Automatic,"Petrol, Hybrid, Octane",2220000,2020,1500.0,82569,6,13761.5,0.8884228187919463,0.10939597315436242,Low
Toyota Axio Ex Push StartGP-4 2021,Toyota,Axio,Automatic,"Petrol, Hybrid, Octane",2560000,2021,1500.0,81000,5,16200.0,0.8884228187919463,0.10939597315436242,Medium
Toyota Corolla Cross Z-LEATHER HY MON ROF 2022,Toyota,Corolla Cross,Automatic,"Petrol, Hybrid, Octane",4650000,2022,1800.0,43857,4,10964.25,0.8884228187919463,0.07097315436241611,Luxury
Toyota Corolla READY SHOWROOM 2020,Toyota,Corolla,Automatic,"Petrol, Hybrid, Octane",2800000,2020,1800.0,46013,6,7668.833333333333,0.8884228187919463,0.04848993288590604,Medium
Toyota Harrier Z Leather non hybrid 2020,Toyota,Harrier,Automatic,Octane,7750000,2020,2000.0,31000,6,5166.666666666667,0.8884228187919463,0.03976510067114094,Luxury
Toyota Prius HYBRID 2020,Toyota,Prius,Automatic,"Petrol, Hybrid, Octane, Other fuel type",2750000,2020,1800.0,78000,6,13000.0,0.8884228187919463,0.029865771812080538,Medium
Toyota Noah Hybrid SG 2022,Toyota,Noah,Automatic,Hybrid,4200000,2022,1800.0,45412,4,11353.0,0.8884228187919463,0.10671140939597315,High
Toyota Fielder HYBRID 2020,Toyota,Fielder,Automatic,Hybrid,2150000,2020,1500.0,65412,6,10902.0,0.8884228187919463,0.057885906040268456,Low
Honda Grace 2020,Honda,Grace,Automatic,Hybrid,2200000,2020,1500.0,89000,6,14833.333333333334,0.0424496644295302,0.0038590604026845637,Low
Toyota Corolla Cross HYBRID S 2021,Toyota,Corolla Cross,Automatic,Hybrid,3750000,2021,1800.0,87000,5,17400.0,0.8884228187919463,0.07097315436241611,High
Toyota Corolla HYBRID 2020,Toyota,Corolla,Automatic,Hybrid,2350000,2020,1800.0,65415,6,10902.5,0.8884228187919463,0.04848993288590604,Medium
Toyota Voxy Hybrid X package 2020,Toyota,Voxy,Automatic,Hybrid,2800000,2020,1800.0,1234,6,205.66666666666666,0.8884228187919463,0.027348993288590605,Medium
Toyota Voxy hybrid 2022,Toyota,Voxy,Automatic,"Petrol, Hybrid, Octane",4700000,2022,1800.0,53627,4,13406.75,0.8884228187919463,0.027348993288590605,Luxury
Toyota C-HR 2020,Toyota,C-HR,Automatic,Hybrid,3050000,2020,1800.0,89000,6,14833.333333333334,0.8884228187919463,0.027181208053691275,Medium
Toyota Axio 2020,Toyota,Axio,Automatic,Hybrid,2150000,2020,1500.0,79000,6,13166.666666666666,0.8884228187919463,0.10939597315436242,Low
Toyota Alphard Hybrid S 2021,Toyota,Alphard,Automatic,Hybrid,8700000,2021,2500.0,15320,5,3064.0,0.8884228187919463,0.0050335570469798654,Luxury
Toyota Harrier Hybrid Z 2021,Toyota,Harrier,Automatic,Hybrid,6000000,2021,2500.0,15450,5,3090.0,0.8884228187919463,0.03976510067114094,Luxury
Toyota Aqua Z Leather New Shape 2021,Toyota,Aqua,Automatic,"Petrol, Hybrid, Octane",2500000,2021,1500.0,29001,5,5800.2,0.8884228187919463,0.015771812080536914,Medium
Toyota Voxy ZS KIRAMIKE PEARL 2020,Toyota,Voxy,Automatic,Hybrid,3400000,2020,1800.0,103000,6,17166.666666666668,0.8884228187919463,0.027348993288590605,High
Toyota Aqua S Push Start Grey 2020,Toyota,Aqua,Automatic,"Petrol, Hybrid, Octane",1870000,2020,1500.0,137021,6,22836.833333333332,0.8884228187919463,0.015771812080536914,Low
Toyota Harrier Z LEATHER FULL LOAD 2020,Toyota,Harrier,Automatic,Hybrid,7400000,2020,2500.0,70000,6,11666.666666666666,0.8884228187919463,0.03976510067114094,Luxury
Toyota Hiace SUPER GL -PEARL 2020,Toyota,Hiace,Automatic,"Petrol, Octane",4170000,2020,2000.0,109370,6,18228.333333333332,0.8884228187919463,0.09429530201342282,High
Toyota Corolla Cross Z LEATHER BLACK 2021,Toyota,Corolla Cross,Automatic,Petrol,4500000,2021,1800.0,17000,5,3400.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Esquire GI PREMIUM AP 4.5 2021,Toyota,Esquire,Automatic,Hybrid,3950000,2021,1800.0,58370,5,11674.0,0.8884228187919463,0.05855704697986577,High
Toyota Prius A TOURING SELECTION 2021,Toyota,Prius,Automatic,Hybrid,3280000,2021,1800.0,53170,5,10634.0,0.8884228187919463,0.029865771812080538,Medium
Toyota Hiace GL PEARL AP 4 2020,Toyota,Hiace,Automatic,"Petrol, Octane",3370000,2020,2000.0,63190,6,10531.666666666666,0.8884228187919463,0.09429530201342282,Medium
Toyota Noah S-Z HYBRID BLACK 2025,Toyota,Noah,Automatic,Hybrid,5850000,2025,1800.0,12,1,12.0,0.8884228187919463,0.10671140939597315,Luxury
Toyota Prado TX Limited  7 Seat 2012,Toyota,Prado,Automatic,Octane,7280000,2012,2700.0,68300,14,4878.571428571428,0.8884228187919463,0.013926174496644295,Luxury
Toyota Noah S-Z HYBRID PEARL 2022,Toyota,Noah,Automatic,Hybrid,4680000,2022,1800.0,51380,4,12845.0,0.8884228187919463,0.10671140939597315,Luxury
Toyota Premio FL- HID LTD. 2010,Toyota,Premio,Automatic,"CNG, Octane",2070000,2010,1500.0,85800,16,5362.5,0.8884228187919463,0.05285234899328859,Low
Nissan X-Trail Hybrid XForc 5 Point 2023,Nissan,X-Trail,Automatic,Hybrid,7050000,2023,1500.0,42000,3,14000.0,0.02365771812080537,0.015436241610738255,Luxury
Toyota Esquire GI PREMIUM HYBRID 2020,Toyota,Esquire,Automatic,"Petrol, Hybrid, Octane",3650000,2020,1800.0,72000,6,12000.0,0.8884228187919463,0.05855704697986577,High
Toyota Crown G 4.0 BLACK 2019,Toyota,Crown,Automatic,"Hybrid, Octane",7000000,2019,2500.0,106320,7,15188.57142857143,0.8884228187919463,0.00587248322147651,Luxury
Toyota Hiace Super GL 2020,Toyota,Hiace,Automatic,"Petrol, Octane",3800000,2020,2000.0,49702,6,8283.666666666666,0.8884228187919463,0.09429530201342282,High
Toyota Esquire Gi Wine 4.5 Grade 2020,Toyota,Esquire,Automatic,"Petrol, Hybrid, Octane",4030000,2020,1800.0,69500,6,11583.333333333334,0.8884228187919463,0.05855704697986577,High
Toyota Corolla Cross Z Leather Brand New 2025,Toyota,Corolla Cross,Automatic,"Petrol, Hybrid, Octane",5650000,2025,1800.0,9,1,9.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Axio 2017,Toyota,Axio,Automatic,"Hybrid, Octane",1795000,2021,1500.0,57633,5,11526.6,0.8884228187919463,0.10939597315436242,Low
Toyota Prado TX 2014,Toyota,Prado,Automatic,Octane,7900000,2014,2700.0,88039,12,7336.583333333333,0.8884228187919463,0.013926174496644295,Luxury
Toyota Noah square 2017,Toyota,Noah,Automatic,Octane,2980000,2017,2000.0,765434,9,85048.22222222222,0.8884228187919463,0.10671140939597315,Medium
Toyota Noah X 2013,Toyota,Noah,Automatic,Octane,1980000,2013,2000.0,87345,13,6718.846153846154,0.8884228187919463,0.10671140939597315,Low
Toyota Axio Ex 2020,Toyota,Axio,Automatic,"Petrol, Hybrid, Octane",2150000,2020,1500.0,49800,6,8300.0,0.8884228187919463,0.10939597315436242,Low
Toyota Axio EX Non Hybrid 4.5 2020,Toyota,Axio,Automatic,"Petrol, Octane",3060000,2020,1500.0,6700,6,1116.6666666666667,0.8884228187919463,0.10939597315436242,Medium
Toyota Corolla Cross Z LEATHER 2025,Toyota,Corolla Cross,Automatic,"Petrol, Hybrid, Octane",6150000,2025,1800.0,6,1,6.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Corolla Cross Z Leather 2025,Toyota,Corolla Cross,Automatic,"Petrol, Hybrid, Octane",6200000,2025,1800.0,3131,1,3131.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Noah X HYBRID BLACK 2020,Toyota,Noah,Automatic,"Petrol, Hybrid, Octane",3020000,2020,1800.0,72000,6,12000.0,0.8884228187919463,0.10671140939597315,Medium
Toyota Noah X NON Hybrid 2020,Toyota,Noah,Automatic,"Petrol, Octane",3550000,2020,2000.0,51000,6,8500.0,0.8884228187919463,0.10671140939597315,High
Toyota Hiace Super GL DarkPrime 2 2022,Toyota,Hiace,Automatic,"Petrol, Octane",4400000,2022,2000.0,36962,4,9240.5,0.8884228187919463,0.09429530201342282,High
Toyota Axio Hybrid Push 4 Point 2020,Toyota,Axio,Automatic,Hybrid,2380000,2020,1500.0,94378,6,15729.666666666666,0.8884228187919463,0.10939597315436242,Medium
Toyota Axio EX PUSH HV READY 2020,Toyota,Axio,Automatic,"Hybrid, Octane",2260000,2020,1500.0,68932,6,11488.666666666666,0.8884228187919463,0.10939597315436242,Low
Toyota Axio NON HYBRID EX PUSH 2020,Toyota,Axio,Automatic,Octane,2570000,2020,1500.0,70425,6,11737.5,0.8884228187919463,0.10939597315436242,Medium
Toyota Esquire NON HYBRID Push 2020,Toyota,Esquire,Automatic,"Petrol, Octane",4400000,2020,2000.0,31000,6,5166.666666666667,0.8884228187919463,0.05855704697986577,High
Toyota Axio G 2011,Toyota,Axio,Automatic,"CNG, Octane",1550000,2011,1500.0,68000,15,4533.333333333333,0.8884228187919463,0.10939597315436242,Low
Toyota Noah Non Hybrid Push 4-AP 2020,Toyota,Noah,Automatic,"Petrol, Octane",3800000,2020,2000.0,85000,6,14166.666666666666,0.8884228187919463,0.10671140939597315,High
Toyota RAV4 4.547k Km 360Sunrf 2021,Toyota,RAV4,Automatic,"Petrol, Hybrid, Octane",7100000,2021,2500.0,47000,5,9400.0,0.8884228187919463,0.009731543624161074,Luxury
Toyota Noah G PKG HYBRID WINE 2020,Toyota,Noah,Automatic,"Hybrid, Octane",3250000,2020,1800.0,48000,6,8000.0,0.8884228187919463,0.10671140939597315,Medium
Toyota Corolla Cross S PKG NARDO GRAY 2022,Toyota,Corolla Cross,Automatic,"Hybrid, Octane",4280000,2022,1800.0,26800,4,6700.0,0.8884228187919463,0.07097315436241611,High
Toyota Passo 1000 cc 2009,Toyota,Passo,Automatic,Octane,790000,2009,1000.0,56000,17,3294.1176470588234,0.8884228187919463,0.0038590604026845637,Low
Toyota Premio FL pkg pearl 2020,Toyota,Premio,Automatic,Octane,4290000,2020,1500.0,40631,6,6771.833333333333,0.8884228187919463,0.05285234899328859,High
Toyota Alphard EXECUTIVE LOUNGE 2019,Toyota,Alphard,Automatic,"Hybrid, Octane",9750000,2019,2500.0,34500,7,4928.571428571428,0.8884228187919463,0.0050335570469798654,Luxury
Toyota Noah S-z 2023,Toyota,Noah,Automatic,"Hybrid, Octane",5350000,2023,1800.0,41800,3,13933.333333333334,0.8884228187919463,0.10671140939597315,Luxury
Toyota Esquire Gi premium Non Hyb 2020,Toyota,Esquire,Automatic,Octane,4480000,2020,2000.0,64000,6,10666.666666666666,0.8884228187919463,0.05855704697986577,Luxury
Toyota RAV4 G-Z NON-HB 2020,Toyota,RAV4,Automatic,"Petrol, Octane",7500000,2020,2000.0,26570,6,4428.333333333333,0.8884228187919463,0.009731543624161074,Luxury
Toyota Corolla Cross DHAKA READY NEW 2025,Toyota,Corolla Cross,Automatic,"Hybrid, Octane",6300000,2025,1800.0,5,1,5.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Voxy ZS KIRAMEKI-3 2021,Toyota,Voxy,Automatic,"Petrol, Hybrid, Octane",3650000,2021,1800.0,56808,5,11361.6,0.8884228187919463,0.027348993288590605,High
Toyota C-HR G MODE NIRO 2020,Toyota,C-HR,Automatic,"Petrol, Hybrid, Octane",3400000,2020,1800.0,58848,6,9808.0,0.8884228187919463,0.027181208053691275,High
Honda CR-V EX-Masterpiece BLACK 2020,Honda,CR-V,Automatic,Octane,5870000,2020,1500.0,86000,6,14333.333333333334,0.0424496644295302,0.011241610738255034,Luxury
Toyota Esquire Gi Premium Hybrid 2021,Toyota,Esquire,Automatic,"Petrol, Hybrid, Octane",4300000,2021,1800.0,62000,5,12400.0,0.8884228187919463,0.05855704697986577,High
Toyota Noah X 2011,Toyota,Noah,Automatic,Octane,1980000,2011,2000.0,98584,15,6572.266666666666,0.8884228187919463,0.10671140939597315,Low
Toyota Axio EX NON HV PUSH ST. 2020,Toyota,Axio,Automatic,Octane,2600000,2020,1500.0,205127,6,34187.833333333336,0.8884228187919463,0.10939597315436242,Medium
Toyota RAV4 NON HYBRID G Z PKG 2021,Toyota,RAV4,Automatic,Octane,7450000,2021,2000.0,45278,5,9055.6,0.8884228187919463,0.009731543624161074,Luxury
Toyota Voxy Zs Kiramki NonHybrid 2020,Toyota,Voxy,Automatic,"Petrol, Octane",3930000,2020,2000.0,58624,6,9770.666666666666,0.8884228187919463,0.027348993288590605,High
Toyota Yaris Cross SHOWROOM-READY 2021,Toyota,Yaris Cross,Automatic,"Petrol, Hybrid, Octane",3590000,2021,1500.0,57512,5,11502.4,0.8884228187919463,0.02097315436241611,High
"Toyota Esquire GI-PKG, HYBRID G-4.0 2020",Toyota,Esquire,Automatic,Hybrid,3880000,2020,1800.0,99000,6,16500.0,0.8884228187919463,0.05855704697986577,High
"Toyota Esquire GI-PREMIUM, NON-HYB 2020",Toyota,Esquire,Automatic,Octane,4700000,2020,2000.0,34000,6,5666.666666666667,0.8884228187919463,0.05855704697986577,Luxury
Toyota Allion G 2021,Toyota,Allion,Automatic,"Petrol, Octane",3900000,2021,1500.0,95000,5,19000.0,0.8884228187919463,0.03120805369127517,High
Toyota Noah S-Z NON HYBRID 2022,Toyota,Noah,Automatic,"Petrol, Octane",6750000,2022,2000.0,38000,4,9500.0,0.8884228187919463,0.10671140939597315,Luxury
Toyota Hiace super gl 2020,Toyota,Hiace,Automatic,"Petrol, CNG, Octane, LPG",4350000,2020,2000.0,50000,6,8333.333333333334,0.8884228187919463,0.09429530201342282,High
Toyota Esquire Gi Non Hybrid 2020,Toyota,Esquire,Automatic,Petrol,4500000,2020,2000.0,43000,6,7166.666666666667,0.8884228187919463,0.05855704697986577,Luxury
Toyota Corolla Cross Z Leather 2021,Toyota,Corolla Cross,Automatic,Hybrid,4600000,2021,1800.0,13847,5,2769.4,0.8884228187919463,0.07097315436241611,Luxury
Toyota Hiace Super Gl Dark Prime 2020,Toyota,Hiace,Automatic,Petrol,4400000,2020,2000.0,61000,6,10166.666666666666,0.8884228187919463,0.09429530201342282,High
Toyota Axio Ex Non Hybrid 2021,Toyota,Axio,Automatic,Petrol,2700000,2021,1500.0,149000,5,29800.0,0.8884228187919463,0.10939597315436242,Medium
Toyota Premio FEX 2021,Toyota,Premio,Automatic,"Petrol, Octane",4800000,2021,1500.0,9454,5,1890.8,0.8884228187919463,0.05285234899328859,Luxury
Toyota Esquire Gi Non Hybrid 2020,Toyota,Esquire,Automatic,Petrol,4350000,2020,2000.0,30000,6,5000.0,0.8884228187919463,0.05855704697986577,High
Toyota Corolla Cross Z Leather 2023,Toyota,Corolla Cross,Automatic,Hybrid,5180000,2023,1800.0,25000,3,8333.333333333334,0.8884228187919463,0.07097315436241611,Luxury
Toyota Axio EX Non Hybrid 2021,Toyota,Axio,Automatic,"Petrol, Octane",2920000,2021,1500.0,91600,5,18320.0,0.8884228187919463,0.10939597315436242,Medium
Toyota Esquire Xi non hybrid 2020,Toyota,Esquire,Automatic,"Petrol, Octane",3970000,2020,2000.0,870000,6,145000.0,0.8884228187919463,0.05855704697986577,High
Toyota Esquire GI NON HYB 3.5 POINT 2021,Toyota,Esquire,Automatic,Octane,4490000,2021,2000.0,56000,5,11200.0,0.8884228187919463,0.05855704697986577,Luxury
Toyota Corolla Cross Z HARDTOP 45000KM 2022,Toyota,Corolla Cross,Automatic,Hybrid,4280000,2022,1800.0,45000,4,11250.0,0.8884228187919463,0.07097315436241611,High
Toyota Prius S 4.5POINT49000KM 2020,Toyota,Prius,Automatic,Hybrid,3040000,2020,1800.0,49000,6,8166.666666666667,0.8884228187919463,0.029865771812080538,Medium
Toyota Corolla Cross Z PKG BRAND NEW 2025,Toyota,Corolla Cross,Automatic,Hybrid,6200000,2025,1800.0,14,1,14.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Corolla Cross Z PKG FULL LOAD 2023,Toyota,Corolla Cross,Automatic,Hybrid,5199999,2023,1800.0,33000,3,11000.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Corolla Cross Z PKG BRAND NEW 2025,Toyota,Corolla Cross,Automatic,Hybrid,6300000,2025,1800.0,5,1,5.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Yaris Cross Z LEATHER PKG 2021,Toyota,Yaris Cross,Automatic,Hybrid,3400000,2021,1500.0,40000,5,8000.0,0.8884228187919463,0.02097315436241611,High
Toyota Harrier S PKG 2022,Toyota,Harrier,Automatic,Octane,8950000,2022,1980.0,47800,4,11950.0,0.8884228187919463,0.03976510067114094,Luxury
Honda CR-V EX-Masterpiece 2020,Honda,CR-V,Automatic,Octane,6100000,2020,1490.0,24390,6,4065.0,0.0424496644295302,0.011241610738255034,Luxury
Toyota Noah SI WXB OCTEN 52000KM 2020,Toyota,Noah,Automatic,Octane,4179999,2020,2000.0,52000,6,8666.666666666666,0.8884228187919463,0.10671140939597315,High
Toyota Noah X NON HYB KEY START 2021,Toyota,Noah,Automatic,Octane,3750000,2021,2000.0,148000,5,29600.0,0.8884228187919463,0.10671140939597315,High
Toyota Corolla TOURING WXB 48000KM 2020,Toyota,Corolla,Automatic,Hybrid,3050000,2020,1800.0,48000,6,8000.0,0.8884228187919463,0.04848993288590604,Medium
